央视频道,#genre#
CCTV12,http://119.98.233.151:85/udp/228.0.0.223:6108
CCTV12,http://183.92.4.163:4000/udp/228.0.0.12:6108
CCTV12,http://183.92.4.163:4000/udp/228.0.0.223:6108
CCTV13,http://119.98.183.199:8000/udp/228.0.0.202:6108
CCTV13,http://219.140.132.102:8887/udp/228.0.0.202:6108
CCTV13,http://219.140.132.102:8887/udp/228.0.0.13:6108
CCTV13,http://119.98.233.151:85/udp/228.0.0.13:6108
CCTV13,http://119.98.183.199:8000/udp/228.0.0.13:6108
CCTV13,http://183.92.4.163:4000/udp/228.0.0.13:6108
CCTV13,http://183.92.4.163:4000/udp/228.0.0.202:6108
CCTV13,http://119.98.233.151:85/udp/228.0.0.202:6108
CCTV14,http://119.98.233.151:85/udp/228.0.0.14:6108
CCTV14,http://119.98.183.199:8000/udp/228.0.0.14:6108
CCTV14,http://183.92.4.163:4000/udp/228.0.0.14:6108
CCTV14,http://219.140.132.102:8887/udp/228.0.0.14:6108
CCTV15,http://119.98.233.151:85/udp/228.0.0.15:6108
CCTV15,http://119.98.183.199:8000/udp/228.0.0.15:6108
CCTV15,http://219.140.132.102:8887/udp/228.0.0.15:6108
CCTV15,http://183.92.4.163:4000/udp/228.0.0.15:6108
CCTV16,http://219.140.132.102:8887/udp/228.0.0.249:6108
CCTV16,http://119.98.233.151:85/udp/228.0.0.249:6108
CCTV16,http://183.92.4.163:4000/udp/228.0.0.249:6108
CCTV16,http://119.98.183.199:8000/udp/228.0.0.249:6108
CCTV17,http://119.98.183.199:8000/udp/228.0.0.161:7161
CCTV17,http://219.140.132.102:8887/udp/228.0.0.161:7161
CCTV17,http://119.98.233.151:85/udp/228.0.0.161:7161
CCTV17,http://183.92.4.163:4000/udp/228.0.0.161:7161
CCTVNEWS,http://119.98.183.199:8000/udp/228.0.0.16:6108
CCTVNEWS,http://219.140.132.102:8887/udp/228.0.0.16:6108
CCTVNEWS,http://183.92.4.163:4000/udp/228.0.0.16:6108
CCTV怀旧剧场,http://119.98.183.199:8000/udp/228.0.0.237:6108
CCTVNEWS,http://119.98.233.151:85/udp/228.0.0.16:6108
CCTV第一剧场,http://119.98.183.199:8000/udp/228.0.0.235:6108
CCTV风云足球,http://119.98.183.199:8000/udp/228.0.0.236:6108
CCTV怀旧剧场,http://183.92.4.163:4000/udp/228.0.0.237:6108
CCTV第一剧场,http://119.98.233.151:85/udp/228.0.0.235:6108
CCTV风云足球,http://119.98.233.151:85/udp/228.0.0.236:6108
CCTV第一剧场,http://183.92.4.163:4000/udp/228.0.0.235:6108
CCTV第一剧场,http://219.140.132.102:8887/udp/228.0.0.235:6108
CCTV怀旧剧场,http://219.140.132.102:8887/udp/228.0.0.237:6108
CCTV风云足球,http://183.92.4.163:4000/udp/228.0.0.236:6108
CCTV风云足球,http://219.140.132.102:8887/udp/228.0.0.236:6108
CCTV怀旧剧场,http://119.98.233.151:85/udp/228.0.0.237:6108

卫视频道,#genre#
三沙卫视,http://119.98.183.199:8000/udp/228.0.0.174:7174
三沙卫视,http://219.140.132.102:8887/udp/228.0.0.174:7174
东方卫视,http://119.98.183.199:8000/udp/228.0.0.62:6108
东南卫视,http://219.140.132.102:8887/udp/228.0.0.144:7144
三沙卫视,http://119.98.233.151:85/udp/228.0.0.174:7174
东南卫视,http://119.98.233.151:85/udp/228.0.0.144:7144
东方卫视,http://219.140.132.102:8887/udp/228.0.0.62:6108
三沙卫视,http://183.92.4.163:4000/udp/228.0.0.174:7174
东南卫视,http://183.92.4.163:4000/udp/228.0.0.144:7144
云南卫视,http://119.98.183.199:8000/udp/228.0.0.48:6108
东南卫视,http://119.98.183.199:8000/udp/228.0.0.144:7144
东方卫视,http://119.98.233.151:85/udp/228.0.0.62:6108
云南卫视,http://119.98.233.151:85/udp/228.0.0.48:6108
东方卫视,http://183.92.4.163:4000/udp/228.0.0.62:6108
内蒙古卫视,http://119.98.183.199:8000/udp/228.0.0.52:6108
云南卫视,http://183.92.4.163:4000/udp/228.0.0.48:6108
云南卫视,http://219.140.132.102:8887/udp/228.0.0.48:6108
内蒙古卫视,http://219.140.132.102:8887/udp/228.0.0.52:6108
内蒙古卫视,http://183.92.4.163:4000/udp/228.0.0.52:6108
北京卫视,http://119.98.233.151:85/udp/228.0.0.63:6108
北京卫视,http://119.98.183.199:8000/udp/228.0.0.63:6108
北京卫视,http://219.140.132.102:8887/udp/228.0.0.63:6108
内蒙古卫视,http://119.98.233.151:85/udp/228.0.0.52:6108
北京卫视,http://183.92.4.163:4000/udp/228.0.0.63:6108
吉林卫视,http://119.98.183.199:8000/udp/228.0.0.45:6108
四川卫视,http://119.98.233.151:85/udp/228.0.0.231:6108
吉林卫视,http://219.140.132.102:8887/udp/228.0.0.45:6108
吉林卫视,http://119.98.233.151:85/udp/228.0.0.45:6108
四川卫视,http://119.98.183.199:8000/udp/228.0.0.231:6108
吉林卫视,http://183.92.4.163:4000/udp/228.0.0.45:6108
四川卫视,http://219.140.132.102:8887/udp/228.0.0.231:6108
天津卫视,http://219.140.132.102:8887/udp/228.0.0.120:6108
天津卫视,http://119.98.183.199:8000/udp/228.0.0.120:6108
四川卫视,http://183.92.4.163:4000/udp/228.0.0.231:6108
天津卫视,http://183.92.4.163:4000/udp/228.0.0.120:6108
宁夏卫视,http://219.140.132.102:8887/udp/228.0.0.30:6108
宁夏卫视,http://119.98.183.199:8000/udp/228.0.0.30:6108
安徽卫视,http://219.140.132.102:8887/udp/228.0.0.122:6108
安徽卫视,http://119.98.233.151:85/udp/228.0.0.122:6108
安徽卫视,http://119.98.183.199:8000/udp/228.0.0.122:6108
宁夏卫视,http://183.92.4.163:4000/udp/228.0.0.30:6108
安徽卫视,http://183.92.4.163:4000/udp/228.0.0.122:6108
山东卫视,http://219.140.132.102:8887/udp/228.0.0.121:6108
山东卫视,http://119.98.233.151:85/udp/228.0.0.121:6108
山东卫视,http://183.92.4.163:4000/udp/228.0.0.121:6108
山东卫视,http://119.98.183.199:8000/udp/228.0.0.121:6108
山西卫视,http://119.98.183.199:8000/udp/228.0.0.47:6108
广东卫视,http://119.98.183.199:8000/udp/228.0.0.66:6108
山西卫视,http://219.140.132.102:8887/udp/228.0.0.47:6108
山西卫视,http://119.98.233.151:85/udp/228.0.0.47:6108
山西卫视,http://183.92.4.163:4000/udp/228.0.0.47:6108
广西卫视,http://119.98.183.199:8000/udp/228.0.0.37:6108
广西卫视,http://119.98.233.151:85/udp/228.0.0.37:6108
广东卫视,http://119.98.233.151:85/udp/228.0.0.66:6108
广西卫视,http://219.140.132.102:8887/udp/228.0.0.37:6108
广东卫视,http://219.140.132.102:8887/udp/228.0.0.66:6108
广东卫视,http://183.92.4.163:4000/udp/228.0.0.66:6108
广西卫视,http://183.92.4.163:4000/udp/228.0.0.37:6108
新疆卫视,http://119.98.233.151:85/udp/228.0.0.53:6108
新疆卫视,http://219.140.132.102:8887/udp/228.0.0.53:6108
新疆卫视,http://183.92.4.163:4000/udp/228.0.0.53:6108
新疆卫视,http://119.98.183.199:8000/udp/228.0.0.53:6108
天津卫视,http://119.98.233.151:85/udp/228.0.0.120:6108
江苏卫视,http://119.98.183.199:8000/udp/228.0.0.64:6108
江苏卫视,http://119.98.233.151:85/udp/228.0.0.64:6108
江西卫视,http://119.98.233.151:85/udp/228.0.0.147:7147
江西卫视,http://219.140.132.102:8887/udp/228.0.0.147:7147
河北卫视,http://119.98.183.199:8000/udp/228.0.0.168:7168
江西卫视,http://119.98.183.199:8000/udp/228.0.0.147:7147
江苏卫视,http://183.92.4.163:4000/udp/228.0.0.64:6108
江苏卫视,http://219.140.132.102:8887/udp/228.0.0.64:6108
江西卫视,http://183.92.4.163:4000/udp/228.0.0.147:7147
浙江卫视,http://119.98.183.199:8000/udp/228.0.0.65:6108
河北卫视,http://119.98.233.151:85/udp/228.0.0.168:7168
浙江卫视,http://219.140.132.102:8887/udp/228.0.0.65:6108
河北卫视,http://219.140.132.102:8887/udp/228.0.0.168:7168
浙江卫视,http://119.98.233.151:85/udp/228.0.0.65:6108
河南卫视,http://183.92.4.163:4000/udp/228.0.0.230:6108
河南卫视,http://119.98.183.199:8000/udp/228.0.0.230:6108
河北卫视,http://183.92.4.163:4000/udp/228.0.0.168:7168
河南卫视,http://119.98.233.151:85/udp/228.0.0.230:6108
海南卫视,http://119.98.233.151:85/udp/228.0.0.165:7165
海南卫视,http://219.140.132.102:8887/udp/228.0.0.165:7165
浙江卫视,http://183.92.4.163:4000/udp/228.0.0.65:6108
河南卫视,http://219.140.132.102:8887/udp/228.0.0.230:6108
深圳卫视,http://119.98.183.199:8000/udp/228.0.0.67:6108
深圳卫视,http://119.98.233.151:85/udp/228.0.0.67:6108
深圳卫视,http://219.140.132.102:8887/udp/228.0.0.67:6108
海南卫视,http://119.98.183.199:8000/udp/228.0.0.165:7165
海南卫视,http://183.92.4.163:4000/udp/228.0.0.165:7165
湖北卫视,http://119.98.233.151:85/udp/228.0.0.232:6108
深圳卫视,http://183.92.4.163:4000/udp/228.0.0.67:6108
湖北卫视,http://183.92.4.163:4000/udp/228.0.0.232:6108
湖北卫视,http://219.140.132.102:8887/udp/228.0.0.232:6108
湖北卫视,http://119.98.183.199:8000/udp/228.0.0.232:6108
湖南卫视,http://219.140.132.102:8887/udp/228.0.0.61:6108
湖南卫视,http://119.98.183.199:8000/udp/228.0.0.61:6108
湖南卫视,http://183.92.4.163:4000/udp/228.0.0.61:6108
湖南卫视,http://119.98.233.151:85/udp/228.0.0.61:6108
甘肃卫视,http://183.92.4.163:4000/udp/228.0.0.57:6108
甘肃卫视,http://119.98.183.199:8000/udp/228.0.0.57:6108
甘肃卫视,http://119.98.233.151:85/udp/228.0.0.57:6108
甘肃卫视,http://219.140.132.102:8887/udp/228.0.0.57:6108
西藏卫视,http://219.140.132.102:8887/udp/228.0.0.51:6108
西藏卫视,http://119.98.233.151:85/udp/228.0.0.51:6108
西藏卫视,http://119.98.183.199:8000/udp/228.0.0.51:6108
西藏卫视,http://183.92.4.163:4000/udp/228.0.0.51:6108
贵州卫视,http://119.98.233.151:85/udp/228.0.0.160:7160
贵州卫视,http://119.98.183.199:8000/udp/228.0.0.160:7160
辽宁卫视,http://119.98.183.199:8000/udp/228.0.0.123:6108
贵州卫视,http://183.92.4.163:4000/udp/228.0.0.160:7160
贵州卫视,http://219.140.132.102:8887/udp/228.0.0.160:7160
辽宁卫视,http://219.140.132.102:8887/udp/228.0.0.123:6108
重庆卫视,http://119.98.183.199:8000/udp/228.0.0.159:7159
重庆卫视,http://119.98.233.151:85/udp/228.0.0.159:7159
辽宁卫视,http://183.92.4.163:4000/udp/228.0.0.123:6108
辽宁卫视,http://119.98.233.151:85/udp/228.0.0.123:6108
重庆卫视,http://183.92.4.163:4000/udp/228.0.0.159:7159
重庆卫视,http://219.140.132.102:8887/udp/228.0.0.159:7159
陕西卫视,http://119.98.183.199:8000/udp/228.0.0.56:6108
陕西卫视,http://119.98.233.151:85/udp/228.0.0.56:6108
陕西卫视,http://219.140.132.102:8887/udp/228.0.0.56:6108
陕西卫视,http://183.92.4.163:4000/udp/228.0.0.56:6108
青海卫视,http://119.98.233.151:85/udp/228.0.0.54:6108
青海卫视,http://119.98.183.199:8000/udp/228.0.0.54:6108
黑龙江卫视,http://119.98.183.199:8000/udp/228.0.0.68:6108
黑龙江卫视,http://219.140.132.102:8887/udp/228.0.0.68:6108
黑龙江卫视,http://119.98.233.151:85/udp/228.0.0.68:6108
黑龙江卫视,http://183.92.4.163:4000/udp/228.0.0.68:6108
青海卫视,http://219.140.132.102:8887/udp/228.0.0.54:6108
青海卫视,http://183.92.4.163:4000/udp/228.0.0.54:6108
宁夏卫视,http://119.98.233.151:85/udp/228.0.0.30:6108

湖北频道,#genre#
武汉外语,http://119.98.233.151:85/udp/228.0.0.133:5133
武汉外语,http://119.98.183.199:8000/udp/228.0.0.133:5133
武汉少儿,http://119.98.183.199:8000/udp/228.0.0.134:5134
武汉外语,http://183.92.4.163:4000/udp/228.0.0.133:5133
武汉外语,http://219.140.132.102:8887/udp/228.0.0.133:5133
武汉教育,http://219.140.132.102:8887/udp/228.0.0.136:5136
武汉少儿,http://119.98.233.151:85/udp/228.0.0.134:5134
武汉文体,http://119.98.233.151:85/udp/228.0.0.164:7164
武汉少儿,http://219.140.132.102:8887/udp/228.0.0.134:5134
武汉教育,http://119.98.183.199:8000/udp/228.0.0.136:5136
武汉文体,http://119.98.183.199:8000/udp/228.0.0.164:7164
武汉教育,http://183.92.4.163:4000/udp/228.0.0.136:5136
武汉教育,http://119.98.233.151:85/udp/228.0.0.136:5136
武汉少儿,http://183.92.4.163:4000/udp/228.0.0.134:5134
武汉文体,http://183.92.4.163:4000/udp/228.0.0.164:7164
武汉生活,http://119.98.233.151:85/udp/228.0.0.89:6108
武汉文体,http://219.140.132.102:8887/udp/228.0.0.164:7164
武汉新闻,http://219.140.132.102:8887/udp/228.0.0.162:7162
武汉电视剧,http://119.98.183.199:8000/udp/228.0.0.163:7163
武汉电视剧,http://119.98.233.151:85/udp/228.0.0.163:7163
武汉电视剧,http://219.140.132.102:8887/udp/228.0.0.163:7163
武汉电视剧,http://183.92.4.163:4000/udp/228.0.0.163:7163
武汉新闻,http://119.98.183.199:8000/udp/228.0.0.162:7162
武汉生活,http://119.98.183.199:8000/udp/228.0.0.89:6108
武汉生活,http://219.140.132.102:8887/udp/228.0.0.89:6108
武汉新闻,http://183.92.4.163:4000/udp/228.0.0.162:7162
武汉新闻,http://119.98.233.151:85/udp/228.0.0.162:7162
武汉生活,http://183.92.4.163:4000/udp/228.0.0.89:6108
武汉经济,http://219.140.132.102:8887/udp/228.0.0.131:5131
武汉经济,http://119.98.233.151:85/udp/228.0.0.131:5131
武汉经济,http://119.98.183.199:8000/udp/228.0.0.131:5131
武汉经济,http://183.92.4.163:4000/udp/228.0.0.131:5131
湖北公共,http://119.98.183.199:8000/udp/228.0.0.124:6108
湖北卫视,http://119.98.233.151:85/udp/228.0.0.232:6108
湖北公共,http://219.140.132.102:8887/udp/228.0.0.124:6108
湖北公共,http://119.98.233.151:85/udp/228.0.0.124:6108
湖北垄上,http://119.98.183.199:8000/udp/228.0.0.127:6108
湖北卫视,http://183.92.4.163:4000/udp/228.0.0.232:6108
湖北卫视,http://219.140.132.102:8887/udp/228.0.0.232:6108
湖北卫视,http://119.98.183.199:8000/udp/228.0.0.232:6108
湖北公共,http://183.92.4.163:4000/udp/228.0.0.124:6108
湖北垄上,http://119.98.233.151:85/udp/228.0.0.127:6108
湖北垄上,http://219.140.132.102:8887/udp/228.0.0.127:6108
湖北影视,http://119.98.183.199:8000/udp/228.0.0.205:6108
湖北垄上,http://183.92.4.163:4000/udp/228.0.0.127:6108
湖北影视,http://183.92.4.163:4000/udp/228.0.0.205:6108
湖北生活,http://119.98.233.151:85/udp/228.0.0.204:6108
湖北影视,http://219.140.132.102:8887/udp/228.0.0.205:6108
湖北教育,http://219.140.132.102:8887/udp/228.0.0.206:6108
湖北教育,http://119.98.183.199:8000/udp/228.0.0.206:6108
湖北生活,http://119.98.183.199:8000/udp/228.0.0.204:6108
湖北教育,http://183.92.4.163:4000/udp/228.0.0.206:6108
湖北经视,http://119.98.233.151:85/udp/228.0.0.125:6108
湖北生活,http://219.140.132.102:8887/udp/228.0.0.204:6108
湖北经视,http://219.140.132.102:8887/udp/228.0.0.125:6108
湖北影视,http://119.98.233.151:85/udp/228.0.0.205:6108
湖北经视,http://119.98.183.199:8000/udp/228.0.0.125:6108
湖北综合,http://119.98.233.151:85/udp/228.0.0.126:6108
湖北经视,http://183.92.4.163:4000/udp/228.0.0.125:6108
湖北生活,http://183.92.4.163:4000/udp/228.0.0.204:6108
湖北综合,http://219.140.132.102:8887/udp/228.0.0.126:6108
湖北综合,http://119.98.183.199:8000/udp/228.0.0.126:6108
湖北综合,http://183.92.4.163:4000/udp/228.0.0.126:6108
湖北教育,http://119.98.233.151:85/udp/228.0.0.206:6108

其他频道,#genre#
CETV1,http://219.140.132.102:8887/udp/228.0.0.146:7146
CETV1,http://119.98.183.199:8000/udp/228.0.0.146:7146
CETV1,http://119.98.233.151:85/udp/228.0.0.146:7146
CETV1,http://183.92.4.163:4000/udp/228.0.0.146:7146
CETV2,http://119.98.183.199:8000/udp/228.0.0.198:7198
CETV2,http://219.140.132.102:8887/udp/228.0.0.198:7198
CETV2,http://183.92.4.163:4000/udp/228.0.0.198:7198
CETV2,http://119.98.233.151:85/udp/228.0.0.198:7198
CETV4,http://219.140.132.102:8887/udp/228.0.0.177:7177
CETV4,http://119.98.233.151:85/udp/228.0.0.177:7177
CETV4,http://119.98.183.199:8000/udp/228.0.0.177:7177
CETV4,http://183.92.4.163:4000/udp/228.0.0.177:7177
CHC动作电影,http://119.98.233.151:85/udp/228.0.0.212:6108
CHC家庭影院,http://119.98.183.199:8000/udp/228.0.0.211:6108
CHC动作电影,http://183.92.4.163:4000/udp/228.0.0.212:6108
CHC家庭影院,http://219.140.132.102:8887/udp/228.0.0.211:6108
CHC家庭影院,http://183.92.4.163:4000/udp/228.0.0.211:6108
CHC家庭影院,http://119.98.233.151:85/udp/228.0.0.211:6108
CHC动作电影,http://219.140.132.102:8887/udp/228.0.0.212:6108
CHC动作电影,http://119.98.183.199:8000/udp/228.0.0.212:6108
CHC高清电影,http://119.98.233.151:85/udp/228.0.0.233:6108
CHC高清电影,http://219.140.132.102:8887/udp/228.0.0.233:6108
CHC高清电影,http://183.92.4.163:4000/udp/228.0.0.233:6108
先锋乒羽,http://119.98.233.151:85/udp/228.0.0.241:6108
先锋乒羽,http://119.98.183.199:8000/udp/228.0.0.241:6108
先锋乒羽,http://219.140.132.102:8887/udp/228.0.0.241:6108
先锋乒羽,http://183.92.4.163:4000/udp/228.0.0.241:6108
卡酷动画,http://119.98.233.151:85/udp/228.0.0.58:6108
卡酷动画,http://219.140.132.102:8887/udp/228.0.0.58:6108
卡酷动画,http://119.98.183.199:8000/udp/228.0.0.58:6108
卡酷动画,http://183.92.4.163:4000/udp/228.0.0.58:6108
国学频道,http://119.98.183.199:8000/udp/228.0.0.75:6108
孝感新闻,http://119.98.233.151:85/udp/228.0.0.107:6108
国学频道,http://119.98.233.151:85/udp/228.0.0.75:6108
国学频道,http://219.140.132.102:8887/udp/228.0.0.75:6108
国学频道,http://183.92.4.163:4000/udp/228.0.0.75:6108
孝感新闻,http://119.98.183.199:8000/udp/228.0.0.107:6108
孝感生活,http://119.98.183.199:8000/udp/228.0.0.108:6108
孝感新闻,http://183.92.4.163:4000/udp/228.0.0.107:6108
孝感新闻,http://219.140.132.102:8887/udp/228.0.0.107:6108
孝感生活,http://183.92.4.163:4000/udp/228.0.0.108:6108
孝感生活,http://119.98.233.151:85/udp/228.0.0.108:6108
孝感生活,http://219.140.132.102:8887/udp/228.0.0.108:6108
宜昌旅游,http://119.98.233.151:85/udp/228.0.0.226:6108
CHC高清电影,http://119.98.183.199:8000/udp/228.0.0.233:6108
宜昌旅游,http://119.98.183.199:8000/udp/228.0.0.226:6108
宜昌旅游,http://219.140.132.102:8887/udp/228.0.0.226:6108
宜昌综合,http://219.140.132.102:8887/udp/228.0.0.225:6108
宜昌综合,http://119.98.183.199:8000/udp/228.0.0.225:6108
宜昌综合,http://183.92.4.163:4000/udp/228.0.0.225:6108
宜昌旅游,http://183.92.4.163:4000/udp/228.0.0.226:6108
宜昌综合,http://119.98.233.151:85/udp/228.0.0.225:6108
快乐垂钓,http://219.140.132.102:8887/udp/228.0.0.203:6108
快乐垂钓,http://119.98.233.151:85/udp/228.0.0.203:6108
快乐垂钓,http://119.98.183.199:8000/udp/228.0.0.203:6108
恩施文旅,http://119.98.183.199:8000/udp/228.0.0.229:6108
恩施文旅,http://219.140.132.102:8887/udp/228.0.0.229:6108
快乐垂钓,http://183.92.4.163:4000/udp/228.0.0.203:6108
恩施文旅,http://119.98.233.151:85/udp/228.0.0.229:6108
恩施综合,http://119.98.183.199:8000/udp/228.0.0.228:6108
恩施文旅,http://183.92.4.163:4000/udp/228.0.0.229:6108
恩施综合,http://219.140.132.102:8887/udp/228.0.0.228:6108
新动漫,http://119.98.233.151:85/udp/228.0.0.240:6108
新动漫,http://119.98.183.199:8000/udp/228.0.0.240:6108
房县新闻,http://119.98.183.199:8000/udp/228.0.0.31:6108
房县新闻,http://119.98.233.151:85/udp/228.0.0.31:6108
房县新闻,http://219.140.132.102:8887/udp/228.0.0.31:6108
新动漫,http://183.92.4.163:4000/udp/228.0.0.240:6108
恩施综合,http://119.98.233.151:85/udp/228.0.0.228:6108
恩施综合,http://183.92.4.163:4000/udp/228.0.0.228:6108
新动漫,http://219.140.132.102:8887/udp/228.0.0.240:6108
房县新闻,http://183.92.4.163:4000/udp/228.0.0.31:6108
游戏竞技,http://219.140.132.102:8887/udp/228.0.0.78:6108
游戏竞技,http://119.98.183.199:8000/udp/228.0.0.78:6108
游戏竞技,http://119.98.233.151:85/udp/228.0.0.78:6108
游戏竞技,http://183.92.4.163:4000/udp/228.0.0.78:6108
环球奇观,http://119.98.233.151:85/udp/228.0.0.73:6108
环球奇观,http://219.140.132.102:8887/udp/228.0.0.73:6108
环球奇观,http://119.98.183.199:8000/udp/228.0.0.73:6108
网络棋牌,http://119.98.183.199:8000/udp/228.0.0.239:6108
老故事,http://119.98.183.199:8000/udp/228.0.0.238:6108
网络棋牌,http://119.98.233.151:85/udp/228.0.0.239:6108
